PHASE,WEIGHT,ALT.,MACH,CAS,TAS,WIND,SR,RATE,GRDT,ALPH,WFE,N1,EGT,CL,CD,FN,DRAG,PCFN,TIME,FUEL,DIST,theta, theta2,CN1
CRZ,132277.2,30000,0.78,295.6,459.7,,0.092451307,,,1.24,4971.4181,78.728,684,,,,,69.3,740.59,66138.6,5673.8,0.793857366,0.89045393,83.43023968
CRZ,149914.16,24000,0.8,344.6,483.6,,0.072874237,,,0.74,6635.9062,80.974,714,,,,,77.2,425.37,48501.64,3428.1,0.835085893,0.941976887,83.4306198
CRZ,134481.82,26000,0.8,330.8,479.6,,0.079079388,,,0.7,6064.90962,80.306,704,,,,,74.3,603.4,63933.98,4822.7,0.82134305,0.926474961,83.43171121
CRZ,163141.88,26000,0.78,321.8,467.6,,0.078131379,,,1.32,5983.33868,80.082,706,,,,,73.3,343.37,35273.92,2675.8,0.82134305,0.921284073,83.43305177
CRZ,154323.4,28000,0.77,304.2,457.7,,0.08365614,,,1.52,5471.86684,79.3,703,,,,,71.7,463.91,44092.4,3538.8,0.807600208,0.903365441,83.43368996
CRZ,130000,34000,0.726,250,420.3,,0.10633,,,2.43,3952,76.795,659,,,,,64.8,,,,0.766371681,0.847158905,83.43542922
CRZ,154323.4,30000,0.74,279.1,436.1,,0.089498417,,,2.17,4872.2102,78.306,688,,,,,68.1,510.08,44092.4,3707.4,0.793857366,0.880800625,83.43652979
CRZ,125663.34,34000,0.74,255.3,428.5,,0.106703196,,,2.1,4014.61302,76.939,666,,,,,65.1,829.75,62516.40934,5927.3,0.766371681,0.850304708,83.43710855
CRZ,110231,32000,0.79,286.9,461.5,,0.101414303,,,0.93,4550.33568,78.162,673,,,,,66.8,1041.02,88184.8,8007.4,0.780114524,0.877488419,83.44012902
CRZ,160000,28000,0.76,300,451.8,,0.08239,,,1.74,5484,79.199,710,,,,,71.3,,,,0.807600208,0.900894184,83.44163521
CRZ,149914.16,30000,0.75,283.2,442,,0.089729749,,,1.94,4925.12108,78.417,693,,,,,68.3,556.41,48501.64,4098.8,0.793857366,0.88316632,83.44282026
CRZ,125000,25000,0.805,340,484.7,,0.0761,,,0.44,6369,80.713,710,,,,,75.4,,,,0.828214472,0.935555208,83.44662559
CRZ,95116.12528,32000,0.8,290.9,467.4,,0.101999438,,,0.56,4581.20036,78.279,672,,,,,67,1203.28,103299.6747,9372.7,0.780114524,0.879969183,83.44715554
CRZ,95116.12528,36000,0.78,258.4,447.6,,0.120451597,,,1.12,3714.7847,76.673,651,,,,,65.1,1097.59,76661.25126,8187.4,0.752628839,0.844208716,83.44830897
CRZ,97003.28,26000,0.81,335.3,485.6,,0.079496693,,,0.09,6106.7974,80.44,705,,,,,74.8,934.96,101412.52,7566.2,0.82134305,0.929119686,83.4519004
CRZ,119049.48,32000,0.78,282.9,455.7,,0.100765665,,,1.21,4521.67562,78.066,673,,,,,66.7,949.19,79366.32,7208.6,0.780114524,0.875038859,83.45421136
CRZ,182983.46,26000,0.75,308.4,449.6,,0.075759088,,,2.01,5934.83704,79.774,714,,,,,72,153.54,15432.34,1150.5,0.82134305,0.913744144,83.45436666
CRZ,185000,25000,0.761,320,458.2,,0.07285,,,1.76,6290,80.228,726,,,,,73,,,,0.828214472,0.92414175,83.45582801
CRZ,123458.72,30000,0.79,299.7,465.6,,0.092977475,,,0.97,5006.69202,78.863,683,,,,,69.7,827.16,74957.08,6418.2,0.793857366,0.892946642,83.45657154
CRZ,180778.84,24000,0.78,335.3,471.5,,0.071957979,,,1.36,6552.13064,80.774,716,,,,,76.1,159.82,17636.96,1255.8,0.835085893,0.936699144,83.45868323
CRZ,125663.34,32000,0.77,278.9,449.8,,0.099246129,,,1.45,4532.69872,77.963,681,,,,,66.5,875.35,72752.46,6562.6,0.780114524,0.872620504,83.45951097
CRZ,190000,24000,0.769,330,464.5,,0.07069,,,1.62,6572,80.659,725,,,,,75.5,,,,0.835085893,0.933853338,83.46674848
CRZ,147709.54,28000,0.78,308.5,463.6,,0.084862697,,,1.29,5463.04836,79.443,695,,,,,72.2,529.5,50706.26,4091.6,0.807600208,0.905869002,83.46856301
CRZ,150000,32000,0.696,250,406.7,,0.09621,,,3.13,4227,77.212,659,,,,,65.1,,,,0.780114524,0.855694515,83.46904179
CRZ,100000,28000,0.806,320,479.4,,0.08621,,,0.28,5560,79.737,694,,,,,73.4,,,,0.807600208,0.912529442,83.47116003
CRZ,121254.1,28000,0.8,317.2,475.5,,0.085883281,,,0.67,5538.00544,79.672,693,,,,,73.2,782.43,77161.7,6201.1,0.807600208,0.910973035,83.47433317
CRZ,103617.14,24000,0.812,350,490.5,,0.073273399,,,0.05,6695.43094,81.157,715,,,,,77.9,808.57,94798.66,6610.6,0.835085893,0.945207667,83.47614156
CRZ,95116.12528,38000,0.74,232.8,424.4,,0.130852483,,,1.82,3242.99602,75.583,653,,,,,62.2,997.1,61568.42274,7065.7,0.738885997,0.819808791,83.47719358
CRZ,108026.38,30000,0.8,303.9,471.5,,0.093480963,,,0.62,5044.17056,78.999,683,,,,,70,983.48,90389.42,7727.8,0.793857366,0.895471109,83.48256891
CRZ,112435.62,24000,0.81,349.3,489.6,,0.073209896,,,0.17,6686.61246,81.14,715,,,,,77.8,735.23,85980.18,5999.5,0.835085893,0.944665864,83.48258578
CRZ,105821.76,36000,0.76,251.1,436.1,,0.116723063,,,1.62,3736.8309,76.499,666,,,,,64.6,952.39,65955.61654,6922.1,0.752628839,0.839572523,83.48849835
CRZ,169755.74,24000,0.79,339.9,477.5,,0.072357141,,,1.09,6598.42766,80.918,715,,,,,76.8,255.71,28660.06,2035,0.835085893,0.939321314,83.49069026
CRZ,101412.52,36000,0.77,254.7,441.8,,0.118528363,,,1.38,3728.01242,76.606,658,,,,,64.9,1012.21,70364.85654,7453.7,0.752628839,0.841875567,83.49084055
CRZ,150000,31000,0.732,270,429.7,,0.09311,,,2.34,4615,77.935,680,,,,,66.1,,,,0.786985945,0.871323136,83.49162556
CRZ,160937.26,28000,0.76,300,451.7,,0.082209179,,,1.76,5493.91304,79.256,711,,,,,71.5,396.09,37478.54,2982.2,0.807600208,0.900894184,83.50168866
CRZ,100000,32000,0.798,290,466.1,,0.10176,,,0.67,4580,78.308,672,,,,,67.1,,,,0.780114524,0.879470534,83.50173236
CRZ,145504.92,30000,0.76,287.3,447.9,,0.089502953,,,1.73,5004.4874,78.579,700,,,,,68.8,599.26,52910.88,4473.4,0.793857366,0.885563769,83.50194233
CRZ,99207.9,34000,0.79,274.3,457.4,,0.110649454,,,0.9,4133.6625,77.528,661,,,,,66.3,1139.39,88974.05396,8686.5,0.766371681,0.862030195,83.50208917
CRZ,189597.32,24000,0.77,330.7,465.4,,0.070787709,,,1.6,6574.17684,80.705,724,,,,,75.7,79.93,8818.48,620.1,0.835085893,0.934110378,83.50285862
CRZ,99207.9,26000,0.81,335.3,485.6,,0.079415047,,,0.12,6113.41126,80.492,705,,,,,75,913.32,99207.9,7391,0.82134305,0.929119686,83.50584743
CRZ,105000,24000,0.812,350,490.5,,0.07323,,,0.06,6698,81.186,715,,,,,78,,,,0.835085893,0.945207667,83.50597026
CRZ,171960.36,26000,0.77,317.3,461.6,,0.076806887,,,1.57,6009.79412,80.044,713,,,,,73,258.55,26455.44,1989,0.82134305,0.918737909,83.5089388
CRZ,170000,24000,0.79,340,477.6,,0.07233,,,1.09,6602,80.938,715,,,,,76.9,,,,0.835085893,0.939321314,83.51132613
CRZ,145000,28000,0.783,310,465.6,,0.08497,,,1.2,5480,79.52,694,,,,,72.5,,,,0.807600208,0.906626369,83.51456017
CRZ,180000,28000,0.713,280,423.9,,0.08125,,,2.83,5217,78.777,688,,,,,70.2,,,,0.807600208,0.88971199,83.5169674
CRZ,198415.8,22000,0.782,350,476.5,,0.066401466,,,1.35,7176.0381,81.518,726,,,,,80.5,0,0,0,0.848828735,0.952644564,83.51953529
CRZ,125000,31000,0.782,290,458.8,,0.09647,,,1.19,4756,78.493,678,,,,,67.3,,,,0.786985945,0.883238103,83.52029697
CRZ,110231,36000,0.75,247.5,430.4,,0.116736671,,,1.85,3686.12464,76.425,659,,,,,64.6,895.13,61546.37654,6420.7,0.752628839,0.837299584,83.52087005
CRZ,125000,32000,0.773,280,451.4,,0.09949,,,1.41,4537,78.054,679,,,,,66.7,,,,0.780114524,0.873342734,83.52236984
CRZ,195000,23000,0.775,340,470.6,,0.06854,,,1.49,6867,81.112,725,,,,,78,,,,0.841957314,0.943097436,83.52314287
CRZ,152118.78,24000,0.8,344.6,483.6,,0.072742695,,,0.77,6646.9293,81.064,714,,,,,77.5,405.45,46297.02,3267.6,0.835085893,0.941976887,83.52335025
CRZ,105821.76,24000,0.812,350,490.5,,0.073209896,,,0.07,6699.84018,81.204,715,,,,,78.1,788.82,92594.04,6449.2,0.835085893,0.945207667,83.52448463
CRZ,136686.44,26000,0.8,330.8,479.6,,0.078938774,,,0.73,6075.93272,80.397,704,,,,,74.6,581.61,61729.36,4648.5,0.82134305,0.926474961,83.52625316
CRZ,190000,27000,0.628,250,375.2,,0.07336,,,4.52,5114,78.298,683,,,,,68.6,,,,0.814471629,0.878714545,83.52697651
CRZ,196211.18,24000,0.76,326.1,459.4,,0.069626512,,,1.82,6598.42766,80.62,732,,,,,75.2,20,2204.62,153.1,0.835085893,0.931555015,83.52924188
CRZ,165000,27000,0.768,310,458.6,,0.0798,,,1.6,5747,79.708,710,,,,,72.3,,,,0.814471629,0.910550612,83.53142048
CRZ,138891.06,28000,0.79,312.9,469.6,,0.085280003,,,1.03,5507.14076,79.615,694,,,,,72.9,611.83,59524.74,4788.4,0.807600208,0.908404866,83.53244116
CRZ,140000,31000,0.757,280,444.3,,0.09338,,,1.78,4758,78.235,693,,,,,66.6,,,,0.786985945,0.877182247,83.53263288
CRZ,140000,26000,0.798,330,478.5,,0.07885,,,0.79,6069,80.386,704,,,,,74.5,,,,0.82134305,0.925949958,83.53849761
CRZ,114640.24,24000,0.81,349.3,489.6,,0.073132785,,,0.2,6695.43094,81.195,715,,,,,78,715.46,83775.56,5838.2,0.835085893,0.944665864,83.53917368
CRZ,97003.28,32000,0.8,290.9,467.4,,0.101822536,,,0.59,4590.01884,78.369,671,,,,,67.3,1178.59,101412.52,9180.3,0.780114524,0.879969183,83.54309754
CRZ,145000,27000,0.791,320,472.2,,0.08182,,,1.02,5771,79.975,699,,,,,73.4,,,,0.814471629,0.916391514,83.54370266
CRZ,170000,25000,0.783,330,471.5,,0.07498,,,1.27,6288,80.557,710,,,,,74.5,,,,0.828214472,0.929768308,83.54412504
CRZ,154323.4,26000,0.79,326.3,473.6,,0.078439822,,,1.07,6036.24956,80.302,704,,,,,74.1,422.06,44092.4,3331.2,0.82134305,0.92386309,83.5454021
CRZ,145000,29000,0.775,300,458.8,,0.08772,,,1.41,5231,79.126,693,,,,,71.9,,,,0.800728787,0.896916333,83.5493827
CRZ,165346.5,26000,0.78,321.8,467.6,,0.07794087,,,1.35,5998.77102,80.198,705,,,,,73.6,321.29,33069.3,2503.8,0.82134305,0.921284073,83.55390582
CRZ,171960.36,28000,0.74,291.4,439.9,,0.081832697,,,2.23,5374.86356,79.094,700,,,,,71.1,286.38,26455.44,2099.4,0.807600208,0.896048583,83.55602302
CRZ,178574.22,26000,0.76,312.9,455.6,,0.075491468,,,1.8,6034.04494,79.981,722,,,,,72.6,194.05,19841.58,1473.4,0.82134305,0.9162246,83.55758046
CRZ,189597.32,26000,0.74,304,443.6,,0.075241992,,,2.26,5895.15388,79.766,711,,,,,72,88.78,8818.48,656.3,0.82134305,0.911296541,83.55798399
CRZ,141095.68,30000,0.77,291.4,453.8,,0.090768477,,,1.52,5000.07816,78.74,692,,,,,69.3,644.9,57320.12,4877.4,0.793857366,0.887992972,83.5585021
CRZ,108026.38,34000,0.78,270.5,451.6,,0.109851131,,,1.2,4111.6163,77.473,662,,,,,66.4,1038.7,80153.36934,7818.6,0.766371681,0.859623788,83.55956321
CRZ,134481.82,30000,0.78,295.6,459.7,,0.092215438,,,1.28,4984.64582,78.852,684,,,,,69.7,714.02,63933.98,5470.3,0.793857366,0.89045393,83.56164591
CRZ,101412.52,26000,0.81,335.3,485.6,,0.0793334,,,0.15,6120.02512,80.546,704,,,,,75.2,891.69,97003.28,7216,0.82134305,0.929119686,83.56186934
CRZ,136686.44,32000,0.75,271,438.1,,0.09747258,,,1.94,4495.22018,77.85,682,,,,,66.3,751.46,61729.36,5487.5,0.780114524,0.867877408,83.5659636
CRZ,182983.46,24000,0.78,335.3,471.5,,0.071799222,,,1.39,6567.56298,80.879,715,,,,,76.5,139.65,15432.34,1097.3,0.835085893,0.936699144,83.56717311
CRZ,120000,35000,0.741,250,427.2,,0.11118,,,2.09,3843,76.724,661,,,,,65.1,,,,0.75950026,0.842905693,83.56833379
CRZ,156528.02,28000,0.77,304.2,457.7,,0.083343161,,,1.55,5491.70842,79.431,703,,,,,72.1,439.78,41887.78,3354.7,0.807600208,0.903365441,83.57151863
CRZ,123458.72,28000,0.8,317.2,475.5,,0.085724524,,,0.7,5546.82392,79.765,693,,,,,73.5,758.56,74957.08,6011.9,0.807600208,0.910973035,83.57177158
CRZ,108026.38,24000,0.812,350,490.5,,0.073141857,,,0.1,6706.45404,81.252,715,,,,,78.2,769.09,90389.42,6287.8,0.835085893,0.945207667,83.57385628
CRZ,112435.62,32000,0.79,286.9,461.5,,0.101155755,,,0.97,4561.35878,78.29,672,,,,,67.2,1011.99,85980.18,7784.1,0.780114524,0.877488419,83.57677261
CRZ,155000,30000,0.742,280,437.4,,0.08914,,,2.15,4907,78.459,690,,,,,68.5,,,,0.793857366,0.881271223,83.57723015
CRZ,167551.12,28000,0.75,295.7,445.8,,0.082009598,,,2.01,5436.59292,79.226,705,,,,,71.5,330.45,30864.68,2455.3,0.807600208,0.898455232,83.58329902
CRZ,119049.48,34000,0.76,262.9,440.1,,0.10633125,,,1.68,4138.07174,77.283,678,,,,,65.9,904.23,69130.26934,6631.9,0.766371681,0.854902938,83.5844651
CRZ,125663.34,30000,0.79,299.7,465.6,,0.092750678,,,1.01,5019.91974,78.984,683,,,,,70,800.77,72752.46,6213.5,0.793857366,0.892946642,83.58461949
CRZ,135000,33000,0.737,260,428.6,,0.10147,,,2.23,4224,77.39,671,,,,,65.8,,,,0.773243103,0.857243439,83.5858497
CRZ,110231,30000,0.8,303.9,471.5,,0.093299526,,,0.66,5052.98904,79.098,682,,,,,70.3,957.28,88184.8,7521.9,0.793857366,0.895471109,83.58718763
CRZ,149914.16,28000,0.78,308.5,463.6,,0.084658581,,,1.33,5476.27608,79.556,694,,,,,72.6,505.32,48501.64,3904.7,0.807600208,0.905869002,83.58728898
CRZ,132277.2,32000,0.76,275,444,,0.097322895,,,1.72,4561.35878,77.978,690,,,,,66.5,797.58,66138.6,5902,0.780114524,0.870233353,83.58998164
CRZ,123458.72,34000,0.75,259.1,434.3,,0.106412897,,,1.91,4080.75162,77.184,671,,,,,65.7,853.01,64721.02934,6173.9,0.766371681,0.852588496,83.59062024
CRZ,125000,30000,0.791,300,465.9,,0.09276,,,0.99,5023,79.002,683,,,,,70.1,,,,0.793857366,0.89319766,83.59191944
CRZ,171960.36,24000,0.79,339.9,477.5,,0.072207455,,,1.12,6613.86,81.019,714,,,,,77.1,235.68,26455.44,1875.7,0.835085893,0.939321314,83.59490143
CRZ,141095.68,32000,0.74,267.1,432.3,,0.09712785,,,2.18,4451.12778,77.773,678,,,,,66.2,701.04,57320.12,5051,0.780114524,0.865552666,83.59534653
CRZ,121254.1,32000,0.78,282.9,455.7,,0.100493509,,,1.25,4534.90334,78.199,673,,,,,67.1,919.97,77161.7,6986.8,0.780114524,0.875038859,83.59639118
CRZ,116844.86,24000,0.81,349.3,489.6,,0.073051138,,,0.23,6702.0448,81.251,714,,,,,78.2,695.72,81570.94,5677,0.835085893,0.944665864,83.59679045
CRZ,114640.24,34000,0.77,266.7,445.8,,0.10801408,,,1.46,4127.04864,77.402,670,,,,,66.2,957.75,73539.50934,7116.9,0.766371681,0.857248035,83.59858631
CRZ,97003.28,36000,0.78,258.4,447.6,,0.120111402,,,1.17,3725.8078,76.813,650,,,,,65.5,1067.16,74774.09654,7960.4,0.752628839,0.844208716,83.60068025
CRZ,185000,28000,0.665,260,395.5,,0.07841,,,3.82,5044,78.389,683,,,,,69.2,,,,0.807600208,0.879028409,83.60912314
CRZ,185188.08,26000,0.75,308.4,449.6,,0.075364462,,,2.04,5965.70172,79.922,716,,,,,72.4,131.31,13227.72,983.9,0.82134305,0.913744144,83.60919462
CRZ,160000,31000,0.682,250,400.2,,0.09067,,,3.46,4413,77.548,665,,,,,65.6,,,,0.786985945,0.860195155,83.61267263
CRZ,154323.4,24000,0.8,344.6,483.6,,0.072615689,,,0.8,6660.15702,81.151,713,,,,,77.8,385.57,44092.4,3107.4,0.835085893,0.941976887,83.61298969
CRZ,110000,24000,0.812,350,490.5,,0.07308,,,0.13,6713,81.295,714,,,,,78.4,,,,0.835085893,0.945207667,83.61808504
CRZ,127867.96,32000,0.77,278.9,449.8,,0.098824287,,,1.5,4552.5403,78.113,681,,,,,66.9,846.22,70547.84,6344.3,0.780114524,0.872620504,83.6200862
CRZ,191801.94,24000,0.77,330.7,465.4,,0.070556377,,,1.63,6596.22304,80.819,724,,,,,76,59.85,6613.86,464.2,0.835085893,0.934110378,83.62081074
CRZ,114640.24,36000,0.74,243.9,424.6,,0.116115249,,,2.11,3657.46458,76.414,656,,,,,64.6,832.75,57137.13654,5898.5,0.752628839,0.83505675,83.62091949
CRZ,103617.14,26000,0.81,335.3,485.6,,0.079247217,,,0.18,6126.63898,80.603,704,,,,,75.4,870.09,94798.66,7041.2,0.82134305,0.929119686,83.62100358
CRZ,138891.06,26000,0.8,330.8,479.6,,0.078793624,,,0.76,6086.95582,80.489,703,,,,,74.9,559.85,59524.74,4474.7,0.82134305,0.926474961,83.62183403
CRZ,152118.78,30000,0.75,283.2,442,,0.089189974,,,1.99,4955.98576,78.586,694,,,,,68.8,529.64,46297.02,3901.6,0.793857366,0.88316632,83.62265163
CRZ,130000,25000,0.805,340,484.7,,0.07584,,,0.51,6390,80.884,709,,,,,76,,,,0.828214472,0.935555208,83.62341709
CRZ,110231,24000,0.812,350,490.5,,0.073073818,,,0.13,6713.0679,81.301,714,,,,,78.4,749.37,88184.8,6126.7,0.835085893,0.945207667,83.6242565
CRZ,110000,34000,0.779,270,450.9,,0.10946,,,1.25,4119,77.525,663,,,,,66.6,,,,0.766371681,0.859384833,83.62727251
CRZ,170000,23000,0.797,350,483.5,,0.06957,,,0.94,6949,81.464,719,,,,,79.7,,,,0.841957314,0.948921087,83.62780194
CRZ,120000,29000,0.799,310,472.8,,0.08926,,,0.75,5297,79.472,687,,,,,73.2,,,,0.800728787,0.902965999,83.63314797
CRZ,156528.02,30000,0.74,279.1,436.1,,0.088913282,,,2.22,4905.2795,78.491,690,,,,,68.6,483.02,41887.78,3510.7,0.793857366,0.880800625,83.63365081
CRZ,174164.98,26000,0.77,317.3,461.6,,0.076539268,,,1.61,6029.6357,80.167,714,,,,,73.4,236.57,24250.82,1819.9,0.82134305,0.918737909,83.63726322
CRZ,170000,26000,0.776,320,465.2,,0.07729,,,1.47,6018,80.238,708,,,,,73.7,,,,0.82134305,0.920261665,83.64200395
CRZ,101412.52,34000,0.79,274.3,457.4,,0.110359155,,,0.95,4144.6856,77.661,661,,,,,66.7,1107.43,86769.43396,8442.9,0.766371681,0.862030195,83.64533778
CRZ,105000,28000,0.806,320,479.4,,0.08593,,,0.36,5578,79.904,693,,,,,74,,,,0.807600208,0.912529442,83.6459808
CRZ,125000,33000,0.763,270,443.7,,0.10198,,,1.65,4351,77.718,682,,,,,66.5,,,,0.773243103,0.863274735,83.64637034
CRZ,110000,35000,0.768,260,442.8,,0.11249,,,1.49,3936,77.078,666,,,,,65.9,,,,0.75950026,0.849094557,83.64739276
CRZ,99207.9,32000,0.8,290.9,467.4,,0.101627491,,,0.63,4598.83732,78.47,671,,,,,67.6,1149.8,99207.9,8956.1,0.780114524,0.879969183,83.65076578
CRZ,163141.88,28000,0.76,300,451.7,,0.081787338,,,1.8,5522.5731,79.4,712,,,,,72,372.08,35273.92,2801.5,0.807600208,0.900894184,83.65340264
CRZ,141095.68,28000,0.79,312.9,469.6,,0.085080422,,,1.07,5520.36848,79.731,693,,,,,73.3,587.84,57320.12,4600.6,0.807600208,0.908404866,83.65414891
CRZ,156528.02,26000,0.79,326.3,473.6,,0.078267457,,,1.1,6051.6819,80.41,704,,,,,74.5,400.17,41887.78,3158.4,0.82134305,0.92386309,83.65776423
CRZ,119049.48,24000,0.81,349.3,489.6,,0.072964955,,,0.26,6710.86328,81.313,714,,,,,78.4,675.99,79366.32,5516.1,0.835085893,0.944665864,83.66058044
CRZ,198415.8,24000,0.76,326.1,459.4,,0.069304461,,,1.86,6629.29234,80.749,733,,,,,75.6,0,0,0,0.835085893,0.931555015,83.66289695
CRZ,127867.96,34000,0.74,255.3,428.5,,0.105904872,,,2.16,4045.4777,77.15,668,,,,,65.7,796.93,60311.78934,5692.9,0.766371681,0.850304708,83.66592917
CRZ,147709.54,30000,0.76,287.3,447.9,,0.089013073,,,1.77,5030.94284,78.734,701,,,,,69.2,572.9,50706.26,4276.6,0.793857366,0.885563769,83.66665302
CRZ,125663.34,28000,0.8,317.2,475.5,,0.085561231,,,0.74,5557.84702,79.861,692,,,,,73.8,734.74,72752.46,5823.1,0.807600208,0.910973035,83.67235317
CRZ,167551.12,26000,0.78,321.8,467.6,,0.077754897,,,1.38,6014.20336,80.312,705,,,,,74,299.27,30864.68,2332.2,0.82134305,0.921284073,83.67267618
CRZ,112435.62,24000,0.812,350,490.5,,0.073001243,,,0.16,6719.68176,81.351,714,,,,,78.6,729.68,85980.18,5965.6,0.835085893,0.945207667,83.6756853
CRZ,185188.08,24000,0.78,335.3,471.5,,0.071635928,,,1.42,6580.7907,80.986,715,,,,,76.8,119.53,13227.72,939.2,0.835085893,0.936699144,83.67772947
CRZ,103617.14,36000,0.77,254.7,441.8,,0.1179523,,,1.44,3745.64938,76.78,659,,,,,65.4,976.81,68160.23654,7193,0.752628839,0.841875567,83.68047852
CRZ,97003.28,38000,0.74,232.8,424.4,,0.129904473,,,1.88,3267.24684,75.77,654,,,,,62.7,962.32,59681.26802,6819.7,0.738885997,0.819808791,83.68372462
CRZ,185000,28000,0.689,270,409.7,,0.07969,,,3.37,5142,78.693,684,,,,,70,,,,0.807600208,0.884277164,83.6838972
CRZ,160000,29000,0.751,290,444.7,,0.08528,,,1.99,5215,78.995,701,,,,,71.4,,,,0.800728787,0.891051154,83.68512802
CRZ,105821.76,26000,0.81,335.3,485.6,,0.079147427,,,0.21,6135.45746,80.668,704,,,,,75.6,848.52,92594.04,6866.6,0.82134305,0.929119686,83.68843736
CRZ,112435.62,30000,0.8,303.9,471.5,,0.09312716,,,0.7,5061.80752,79.194,681,,,,,70.6,931.13,85980.18,7316.4,0.793857366,0.895471109,83.68863609
CRZ,136686.44,30000,0.78,295.6,459.7,,0.091984106,,,1.32,4997.87354,78.973,683,,,,,70.1,687.52,61729.36,5267.2,0.793857366,0.89045393,83.68987296
CRZ,195000,26000,0.731,300,438.2,,0.07466,,,2.5,5869,79.803,708,,,,,72.1,,,,0.82134305,0.909121789,83.69667101
CRZ,175000,28000,0.737,290,437.9,,0.08135,,,2.34,5382,79.196,700,,,,,71.4,,,,0.807600208,0.895332888,83.69720942
CRZ,174164.98,24000,0.79,339.9,477.5,,0.07205777,,,1.15,6627.08772,81.119,714,,,,,77.5,215.7,24250.82,1716.7,0.835085893,0.939321314,83.69808081
CRZ,180778.84,26000,0.76,312.9,455.6,,0.075124058,,,1.84,6064.90962,80.118,723,,,,,73.1,172.18,17636.96,1307.4,0.82134305,0.9162246,83.70070681
CRZ,108026.38,36000,0.76,251.1,436.1,,0.115920204,,,1.67,3761.08172,76.694,668,,,,,65.2,917.11,63750.99654,6665.7,0.752628839,0.839572523,83.70131495
CRZ,145000,30000,0.766,290,451.7,,0.0899,,,1.64,5025,78.833,696,,,,,69.6,,,,0.793857366,0.88701748,83.70318134
CRZ,156528.02,24000,0.8,344.6,483.6,,0.072488683,,,0.83,6671.18012,81.239,713,,,,,78.1,365.72,41887.78,2947.4,0.835085893,0.941976887,83.70365947
CRZ,143300.3,30000,0.77,291.4,453.8,,0.090405603,,,1.56,5019.91974,78.881,693,,,,,69.7,618.5,55115.5,4677.7,0.793857366,0.887992972,83.70813061
CRZ,110231,34000,0.78,270.5,451.6,,0.109538152,,,1.25,4122.6394,77.612,661,,,,,66.8,1006.57,77948.74934,7576.7,0.766371681,0.859623788,83.70948356
CRZ,180000,27000,0.745,300,444.9,,0.07819,,,2.16,5690,79.629,709,,,,,72.1,,,,0.814471629,0.904882053,83.70960151
CRZ,158732.64,28000,0.77,304.2,457.7,,0.083034718,,,1.59,5511.55,79.563,703,,,,,72.5,415.74,39683.16,3171.3,0.807600208,0.903365441,83.71039942
CRZ,114640.24,32000,0.79,286.9,461.5,,0.100901743,,,1.01,4574.5865,78.417,671,,,,,67.6,983.03,83775.56,7561.4,0.780114524,0.877488419,83.71234868
CRZ,152118.78,28000,0.78,308.5,463.6,,0.084445392,,,1.36,5489.5038,79.678,694,,,,,73,481.19,46297.02,3718.3,0.807600208,0.905869002,83.71547101
CRZ,127867.96,30000,0.79,299.7,465.6,,0.09251481,,,1.05,5033.14746,79.109,682,,,,,70.4,774.45,70547.84,6009.3,0.793857366,0.892946642,83.71690042
CRZ,141095.68,26000,0.8,330.8,479.6,,0.078648475,,,0.79,6097.97892,80.583,702,,,,,75.2,538.14,57320.12,4301.1,0.82134305,0.926474961,83.71949275
CRZ,175000,29000,0.703,270,416.3,,0.08399,,,3.08,4956,78.531,680,,,,,70.1,,,,0.800728787,0.879874262,83.72030866
CRZ,121254.1,24000,0.81,349.3,489.6,,0.072883309,,,0.28,6717.47714,81.372,714,,,,,78.6,656.29,77161.7,5355.3,0.835085893,0.944665864,83.72128383
CRZ,185000,26000,0.754,310,451.7,,0.07505,,,1.99,6019,80.076,719,,,,,72.9,,,,0.82134305,0.914732384,83.72503615
CRZ,191801.94,26000,0.74,304,443.6,,0.074797471,,,2.3,5930.4278,79.932,712,,,,,72.5,66.41,6613.86,491,0.82134305,0.911296541,83.73187544
CRZ,110000,33000,0.789,280,458.6,,0.10529,,,1.04,4356,78.079,666,,,,,67.3,,,,0.773243103,0.869515116,83.73281157
CRZ,170000,29000,0.727,280,430.5,,0.08458,,,2.54,5090,78.788,691,,,,,70.8,,,,0.800728787,0.885370464,83.73317542
CRZ,123458.72,32000,0.78,282.9,455.7,,0.100225889,,,1.3,4545.92644,78.329,672,,,,,67.5,890.84,74957.08,6765.5,0.780114524,0.875038859,83.73536394
CRZ,114640.24,24000,0.812,350,490.5,,0.07291506,,,0.19,6728.50024,81.411,714,,,,,78.8,710.01,83775.56,5804.8,0.835085893,0.945207667,83.73739986
CRZ,195000,27000,0.676,270,403.3,,0.07526,,,3.66,5359,78.952,692,,,,,70.2,,,,0.814471629,0.888910427,83.74022737
CRZ,194006.56,24000,0.77,330.7,465.4,,0.070315973,,,1.66,6618.26924,80.938,724,,,,,76.4,39.83,4409.24,309,0.835085893,0.934110378,83.7439362
CRZ,174164.98,28000,0.74,291.4,439.9,,0.081320137,,,2.28,5407.93286,79.272,702,,,,,71.7,261.85,24250.82,1919.6,0.807600208,0.896048583,83.74406474
CRZ,195000,24000,0.769,330,464.5,,0.07013,,,1.7,6624,80.929,726,,,,,76.4,,,,0.835085893,0.933853338,83.74614721
CRZ,175000,24000,0.79,340,477.6,,0.07199,,,1.16,6634,81.166,714,,,,,77.6,,,,0.835085893,0.939321314,83.74657512
